Date,Province,Role,Temperature_C,Rainfall_mm,Humidity_Percent,Soil_Moisture
12/12/2021,PathumThani_Hub,Market_Consumer,25.69,0,58.04,0.28
13/12/2021,PathumThani_Hub,Market_Consumer,25.53,0,61.5,0.28
14/12/2021,PathumThani_Hub,Market_Consumer,25.54,0,59.42,0.28
15/12/2021,PathumThani_Hub,Market_Consumer,26,0,61.33,0.28
16/12/2021,PathumThani_Hub,Market_Consumer,27.02,0,60.75,0.28
17/12/2021,PathumThani_Hub,Market_Consumer,28.48,0,55.33,0.27
18/12/2021,PathumThani_Hub,Market_Consumer,27.7,0,58.92,0.28
19/12/2021,PathumThani_Hub,Market_Consumer,25.04,0,53.25,0.28
20/12/2021,PathumThani_Hub,Market_Consumer,23.94,0,55.5,0.29
21/12/2021,PathumThani_Hub,Market_Consumer,24.74,0,55.75,0.28
22/12/2021,PathumThani_Hub,Market_Consumer,25.88,0,56.12,0.28
23/12/2021,PathumThani_Hub,Market_Consumer,25.93,0,62.67,0.27
24/12/2021,PathumThani_Hub,Market_Consumer,26.35,1.4,71.12,0.27
25/12/2021,PathumThani_Hub,Market_Consumer,25.58,1.9,77.58,0.3
26/12/2021,PathumThani_Hub,Market_Consumer,25.76,13.4,75.12,0.33
27/12/2021,PathumThani_Hub,Market_Consumer,27.18,0.1,66.5,0.29
28/12/2021,PathumThani_Hub,Market_Consumer,26.4,0.1,58.75,0.29
29/12/2021,PathumThani_Hub,Market_Consumer,27.14,0,56.08,0.28
30/12/2021,PathumThani_Hub,Market_Consumer,27.02,0,58.62,0.28
31/12/2021,PathumThani_Hub,Market_Consumer,26.38,0,57.29,0.28
1/1/2022,PathumThani_Hub,Market_Consumer,25.51,0,57.88,0.29
2/1/2022,PathumThani_Hub,Market_Consumer,25.62,0,57.79,0.29
3/1/2022,PathumThani_Hub,Market_Consumer,26.12,0,60.33,0.29
4/1/2022,PathumThani_Hub,Market_Consumer,25.91,0,64.29,0.29
5/1/2022,PathumThani_Hub,Market_Consumer,26.14,0,62.42,0.29
6/1/2022,PathumThani_Hub,Market_Consumer,26.11,0,63.96,0.28
7/1/2022,PathumThani_Hub,Market_Consumer,26.04,0,63.25,0.28
8/1/2022,PathumThani_Hub,Market_Consumer,26.51,0,62.71,0.28
9/1/2022,PathumThani_Hub,Market_Consumer,26.51,0,60.88,0.28
10/1/2022,PathumThani_Hub,Market_Consumer,26.77,0,59.42,0.27
11/1/2022,PathumThani_Hub,Market_Consumer,27.2,0,57.58,0.27
12/1/2022,PathumThani_Hub,Market_Consumer,26.76,0,66.54,0.27
13/1/2022,PathumThani_Hub,Market_Consumer,27.28,0,59.5,0.27
14/1/2022,PathumThani_Hub,Market_Consumer,26.62,0.1,66.83,0.27
15/1/2022,PathumThani_Hub,Market_Consumer,26.45,0,60.79,0.26
16/1/2022,PathumThani_Hub,Market_Consumer,26.5,0,68.83,0.26
17/1/2022,PathumThani_Hub,Market_Consumer,26.5,0,61.92,0.26
18/1/2022,PathumThani_Hub,Market_Consumer,27.02,0,56.88,0.26
19/1/2022,PathumThani_Hub,Market_Consumer,26.32,0,57.67,0.27
20/1/2022,PathumThani_Hub,Market_Consumer,26.95,0,60.08,0.27
21/1/2022,PathumThani_Hub,Market_Consumer,25.08,11.8,82.71,0.3
22/1/2022,PathumThani_Hub,Market_Consumer,25.37,7.2,79.33,0.33
23/1/2022,PathumThani_Hub,Market_Consumer,25.63,4.1,74.96,0.38
24/1/2022,PathumThani_Hub,Market_Consumer,26.25,0.5,72,0.35
25/1/2022,PathumThani_Hub,Market_Consumer,26.33,0,68.38,0.34
26/1/2022,PathumThani_Hub,Market_Consumer,27.03,0,69.75,0.32
27/1/2022,PathumThani_Hub,Market_Consumer,27.6,0,73.42,0.31
28/1/2022,PathumThani_Hub,Market_Consumer,28.05,0,74.12,0.3
29/1/2022,PathumThani_Hub,Market_Consumer,28.61,0,71.17,0.3
30/1/2022,PathumThani_Hub,Market_Consumer,28.3,0,65.58,0.29
31/1/2022,PathumThani_Hub,Market_Consumer,27.78,0.4,72.83,0.28
1/2/2022,PathumThani_Hub,Market_Consumer,27.78,0.4,73.29,0.29
2/2/2022,PathumThani_Hub,Market_Consumer,27.03,1.3,78.08,0.29
3/2/2022,PathumThani_Hub,Market_Consumer,27.48,0.9,75.42,0.31
4/2/2022,PathumThani_Hub,Market_Consumer,26.56,2.7,77.42,0.31
5/2/2022,PathumThani_Hub,Market_Consumer,26.82,0.1,69.21,0.31
6/2/2022,PathumThani_Hub,Market_Consumer,27.09,0,57.25,0.3
7/2/2022,PathumThani_Hub,Market_Consumer,28.14,0,63.25,0.29
8/2/2022,PathumThani_Hub,Market_Consumer,28.71,0,62.62,0.29
9/2/2022,PathumThani_Hub,Market_Consumer,28.05,0.9,76.42,0.29
10/2/2022,PathumThani_Hub,Market_Consumer,27.99,7.4,76.08,0.3
11/2/2022,PathumThani_Hub,Market_Consumer,27.08,21.4,82.5,0.33
12/2/2022,PathumThani_Hub,Market_Consumer,26.52,8.5,84.75,0.45
13/2/2022,PathumThani_Hub,Market_Consumer,27.17,0.6,81.92,0.41
14/2/2022,PathumThani_Hub,Market_Consumer,25.6,28.7,88.38,0.47
15/2/2022,PathumThani_Hub,Market_Consumer,25.23,12.4,88.92,0.49
16/2/2022,PathumThani_Hub,Market_Consumer,25.11,15,86.75,0.49
17/2/2022,PathumThani_Hub,Market_Consumer,25.1,9.7,89.29,0.48
18/2/2022,PathumThani_Hub,Market_Consumer,25.56,7.2,88.5,0.49
19/2/2022,PathumThani_Hub,Market_Consumer,26.95,4.5,82.33,0.49
20/2/2022,PathumThani_Hub,Market_Consumer,27.46,10.3,83.54,0.48
21/2/2022,PathumThani_Hub,Market_Consumer,25.62,6.1,87.88,0.48
22/2/2022,PathumThani_Hub,Market_Consumer,24.48,0,76.17,0.46
23/2/2022,PathumThani_Hub,Market_Consumer,25.23,0,72.21,0.44
24/2/2022,PathumThani_Hub,Market_Consumer,24.45,0,59.38,0.41
25/2/2022,PathumThani_Hub,Market_Consumer,24.69,0,56.88,0.39
26/2/2022,PathumThani_Hub,Market_Consumer,25.25,0,55.67,0.36
27/2/2022,PathumThani_Hub,Market_Consumer,26.33,0,56.71,0.34
28/2/2022,PathumThani_Hub,Market_Consumer,27.52,0,59.92,0.32
1/3/2022,PathumThani_Hub,Market_Consumer,28.28,0.1,71.88,0.32
2/3/2022,PathumThani_Hub,Market_Consumer,28.35,0.1,77.62,0.31
3/3/2022,PathumThani_Hub,Market_Consumer,28.69,0.6,77.42,0.31
4/3/2022,PathumThani_Hub,Market_Consumer,29.22,0,70.5,0.3
5/3/2022,PathumThani_Hub,Market_Consumer,29.59,0.2,75.04,0.3
6/3/2022,PathumThani_Hub,Market_Consumer,29.52,0.1,75.67,0.31
7/3/2022,PathumThani_Hub,Market_Consumer,28.25,17.2,80.5,0.35
8/3/2022,PathumThani_Hub,Market_Consumer,26.55,7.1,79.04,0.45
9/3/2022,PathumThani_Hub,Market_Consumer,27.8,0,73.17,0.39
10/3/2022,PathumThani_Hub,Market_Consumer,28.59,0.2,75.62,0.36
11/3/2022,PathumThani_Hub,Market_Consumer,28.85,1.3,77.5,0.35
12/3/2022,PathumThani_Hub,Market_Consumer,29.92,0.1,71.75,0.32
13/3/2022,PathumThani_Hub,Market_Consumer,29.72,0.5,75.29,0.31
14/3/2022,PathumThani_Hub,Market_Consumer,29.81,0.4,75.33,0.3
15/3/2022,PathumThani_Hub,Market_Consumer,29.94,0,72.88,0.3
16/3/2022,PathumThani_Hub,Market_Consumer,29.41,2.9,73.54,0.31
17/3/2022,PathumThani_Hub,Market_Consumer,29.49,1.3,72.88,0.31
18/3/2022,PathumThani_Hub,Market_Consumer,27.51,5.1,80.29,0.35
19/3/2022,PathumThani_Hub,Market_Consumer,28.18,0.2,74.04,0.43
20/3/2022,PathumThani_Hub,Market_Consumer,27.3,5.7,81.17,0.44
21/3/2022,PathumThani_Hub,Market_Consumer,27.58,10.9,79.83,0.47
22/3/2022,PathumThani_Hub,Market_Consumer,27.62,2.9,81.08,0.44
23/3/2022,PathumThani_Hub,Market_Consumer,26.65,9,85.83,0.47
24/3/2022,PathumThani_Hub,Market_Consumer,27.35,6.5,83.88,0.46
25/3/2022,PathumThani_Hub,Market_Consumer,27.93,5.4,82.08,0.47
26/3/2022,PathumThani_Hub,Market_Consumer,29.08,1.2,78.96,0.44
27/3/2022,PathumThani_Hub,Market_Consumer,29.57,0,75.71,0.4
28/3/2022,PathumThani_Hub,Market_Consumer,28.82,6.1,78.04,0.37
29/3/2022,PathumThani_Hub,Market_Consumer,27.24,20.8,84.17,0.45
30/3/2022,PathumThani_Hub,Market_Consumer,27.8,3.8,80.62,0.47
31/3/2022,PathumThani_Hub,Market_Consumer,28.55,5.7,77.29,0.43
1/4/2022,PathumThani_Hub,Market_Consumer,28.41,0.2,71.33,0.4
2/4/2022,PathumThani_Hub,Market_Consumer,25.13,0,62.92,0.38
3/4/2022,PathumThani_Hub,Market_Consumer,22.01,1.4,66.54,0.38
4/4/2022,PathumThani_Hub,Market_Consumer,25.92,0,57.62,0.37
5/4/2022,PathumThani_Hub,Market_Consumer,27.42,0,59.08,0.35
6/4/2022,PathumThani_Hub,Market_Consumer,29.35,0,59.71,0.34
7/4/2022,PathumThani_Hub,Market_Consumer,29.45,0,56.75,0.33
8/4/2022,PathumThani_Hub,Market_Consumer,28.15,0,56.42,0.32
9/4/2022,PathumThani_Hub,Market_Consumer,28.53,0,57.54,0.32
10/4/2022,PathumThani_Hub,Market_Consumer,29.48,0,61.75,0.31
11/4/2022,PathumThani_Hub,Market_Consumer,29.37,0.4,69.46,0.31
12/4/2022,PathumThani_Hub,Market_Consumer,29.75,1,73.75,0.31
13/4/2022,PathumThani_Hub,Market_Consumer,30.73,0.3,67.79,0.3
14/4/2022,PathumThani_Hub,Market_Consumer,31.45,0,62.33,0.29
15/4/2022,PathumThani_Hub,Market_Consumer,31.25,0,58.88,0.29
16/4/2022,PathumThani_Hub,Market_Consumer,31.17,0,64.08,0.28
17/4/2022,PathumThani_Hub,Market_Consumer,29.93,3.2,72.62,0.29
18/4/2022,PathumThani_Hub,Market_Consumer,27.17,32.8,83.88,0.41
19/4/2022,PathumThani_Hub,Market_Consumer,26.92,6,84.29,0.48
20/4/2022,PathumThani_Hub,Market_Consumer,28.36,0.7,76.83,0.44
21/4/2022,PathumThani_Hub,Market_Consumer,28.06,3.4,79.67,0.43
22/4/2022,PathumThani_Hub,Market_Consumer,28.35,3.4,81.83,0.46
23/4/2022,PathumThani_Hub,Market_Consumer,29.31,0.4,77.62,0.44
24/4/2022,PathumThani_Hub,Market_Consumer,29.76,0.4,75.88,0.41
25/4/2022,PathumThani_Hub,Market_Consumer,29.86,0.1,76.79,0.38
26/4/2022,PathumThani_Hub,Market_Consumer,30.3,0.9,75.54,0.37
27/4/2022,PathumThani_Hub,Market_Consumer,31.08,0,68.54,0.36
28/4/2022,PathumThani_Hub,Market_Consumer,29.85,28.7,80.58,0.39
29/4/2022,PathumThani_Hub,Market_Consumer,28.8,1.6,78.17,0.47
30/4/2022,PathumThani_Hub,Market_Consumer,28.87,1.7,77.92,0.44
1/5/2022,PathumThani_Hub,Market_Consumer,27.64,6.5,82.21,0.48
2/5/2022,PathumThani_Hub,Market_Consumer,25.92,40.5,84.21,0.5
3/5/2022,PathumThani_Hub,Market_Consumer,24.17,0,74.21,0.48
4/5/2022,PathumThani_Hub,Market_Consumer,24.13,0.1,76.62,0.46
5/5/2022,PathumThani_Hub,Market_Consumer,26.75,0,80.21,0.44
6/5/2022,PathumThani_Hub,Market_Consumer,27.23,12.3,84.83,0.44
7/5/2022,PathumThani_Hub,Market_Consumer,27.07,4.5,86.54,0.47
8/5/2022,PathumThani_Hub,Market_Consumer,26.96,4.2,86.38,0.49
9/5/2022,PathumThani_Hub,Market_Consumer,27.33,19.2,86.42,0.5
10/5/2022,PathumThani_Hub,Market_Consumer,27.29,6.5,85.79,0.49
11/5/2022,PathumThani_Hub,Market_Consumer,26.98,26.7,88.67,0.49
12/5/2022,PathumThani_Hub,Market_Consumer,27.62,11.2,86.67,0.49
13/5/2022,PathumThani_Hub,Market_Consumer,28.98,0.7,79.5,0.46
14/5/2022,PathumThani_Hub,Market_Consumer,29.32,2.2,77.96,0.43
15/5/2022,PathumThani_Hub,Market_Consumer,29.39,4.4,81.29,0.4
16/5/2022,PathumThani_Hub,Market_Consumer,28.95,16.1,78.46,0.4
17/5/2022,PathumThani_Hub,Market_Consumer,26.32,37,88.25,0.49
18/5/2022,PathumThani_Hub,Market_Consumer,26.6,17.4,87.33,0.5
19/5/2022,PathumThani_Hub,Market_Consumer,26.84,25,87.29,0.5
20/5/2022,PathumThani_Hub,Market_Consumer,27.66,4,83,0.48
21/5/2022,PathumThani_Hub,Market_Consumer,27.09,9.7,86.67,0.48
22/5/2022,PathumThani_Hub,Market_Consumer,26.37,7,87.17,0.49
23/5/2022,PathumThani_Hub,Market_Consumer,27.98,0.6,78.38,0.46
24/5/2022,PathumThani_Hub,Market_Consumer,27.72,19.1,80.5,0.47
25/5/2022,PathumThani_Hub,Market_Consumer,27.69,1,81.71,0.48
26/5/2022,PathumThani_Hub,Market_Consumer,28.2,0.4,77.33,0.46
27/5/2022,PathumThani_Hub,Market_Consumer,28.31,3.6,77.42,0.43
28/5/2022,PathumThani_Hub,Market_Consumer,27.75,12,79.12,0.44
29/5/2022,PathumThani_Hub,Market_Consumer,27.86,5.3,81.25,0.47
30/5/2022,PathumThani_Hub,Market_Consumer,27.87,12.4,79.58,0.46
31/5/2022,PathumThani_Hub,Market_Consumer,27.74,25,83.62,0.46
1/6/2022,PathumThani_Hub,Market_Consumer,28.52,0.2,80.21,0.43
2/6/2022,PathumThani_Hub,Market_Consumer,28.49,6,81.38,0.41
3/6/2022,PathumThani_Hub,Market_Consumer,27.96,12,83.17,0.44
4/6/2022,PathumThani_Hub,Market_Consumer,27.33,14.3,85.21,0.48
5/6/2022,PathumThani_Hub,Market_Consumer,27.86,0.3,81.88,0.45
6/6/2022,PathumThani_Hub,Market_Consumer,27.63,3,80.42,0.43
7/6/2022,PathumThani_Hub,Market_Consumer,27.92,2.4,75.62,0.43
8/6/2022,PathumThani_Hub,Market_Consumer,28.14,0.5,74.42,0.43
9/6/2022,PathumThani_Hub,Market_Consumer,28,3.6,80.08,0.44
10/6/2022,PathumThani_Hub,Market_Consumer,28.2,0.3,80.71,0.44
11/6/2022,PathumThani_Hub,Market_Consumer,28.32,5.1,81.08,0.42
12/6/2022,PathumThani_Hub,Market_Consumer,28.84,0.2,78.12,0.43
13/6/2022,PathumThani_Hub,Market_Consumer,28.69,5.1,78.5,0.43
14/6/2022,PathumThani_Hub,Market_Consumer,28.1,6.4,84.5,0.47
15/6/2022,PathumThani_Hub,Market_Consumer,28.4,6.6,80.29,0.46
16/6/2022,PathumThani_Hub,Market_Consumer,28.45,3.3,80.04,0.43
17/6/2022,PathumThani_Hub,Market_Consumer,28.92,9.1,80.88,0.44
18/6/2022,PathumThani_Hub,Market_Consumer,28.82,0,77.29,0.47
19/6/2022,PathumThani_Hub,Market_Consumer,29.51,0.5,70.33,0.44
20/6/2022,PathumThani_Hub,Market_Consumer,28.97,3.4,73.5,0.42
21/6/2022,PathumThani_Hub,Market_Consumer,28.08,3.1,77.12,0.45
22/6/2022,PathumThani_Hub,Market_Consumer,28,0.8,81.08,0.46
23/6/2022,PathumThani_Hub,Market_Consumer,28.13,20.9,78.96,0.45
24/6/2022,PathumThani_Hub,Market_Consumer,27.85,13,82.62,0.47
25/6/2022,PathumThani_Hub,Market_Consumer,27.36,5.2,85.21,0.48
26/6/2022,PathumThani_Hub,Market_Consumer,27.22,9.3,84.38,0.47
27/6/2022,PathumThani_Hub,Market_Consumer,27.11,11.6,85.38,0.47
28/6/2022,PathumThani_Hub,Market_Consumer,27.63,2.9,83.67,0.47
29/6/2022,PathumThani_Hub,Market_Consumer,28.47,1.7,80.79,0.46
30/6/2022,PathumThani_Hub,Market_Consumer,28.5,8.1,76.75,0.44
1/7/2022,PathumThani_Hub,Market_Consumer,28.69,3.3,75.17,0.4
2/7/2022,PathumThani_Hub,Market_Consumer,27.69,12.3,81.58,0.42
3/7/2022,PathumThani_Hub,Market_Consumer,28.08,1.3,78.46,0.46
4/7/2022,PathumThani_Hub,Market_Consumer,27.74,3.5,82.33,0.44
5/7/2022,PathumThani_Hub,Market_Consumer,28.09,6.6,83.12,0.47
6/7/2022,PathumThani_Hub,Market_Consumer,28.71,2.2,78.71,0.45
7/7/2022,PathumThani_Hub,Market_Consumer,28.05,11.2,82.04,0.44
8/7/2022,PathumThani_Hub,Market_Consumer,27.67,15.2,83.42,0.47
9/7/2022,PathumThani_Hub,Market_Consumer,26.72,8.4,86.71,0.49
10/7/2022,PathumThani_Hub,Market_Consumer,27.29,1.1,79.96,0.47
11/7/2022,PathumThani_Hub,Market_Consumer,26.79,5.2,82.29,0.48
12/7/2022,PathumThani_Hub,Market_Consumer,26.48,15.1,82.46,0.49
13/7/2022,PathumThani_Hub,Market_Consumer,25.91,8.4,83.92,0.47
14/7/2022,PathumThani_Hub,Market_Consumer,27.52,1.7,80.38,0.45
15/7/2022,PathumThani_Hub,Market_Consumer,27.58,14.1,81.58,0.45
16/7/2022,PathumThani_Hub,Market_Consumer,27.13,33.9,86.67,0.48
17/7/2022,PathumThani_Hub,Market_Consumer,27.03,19.1,86.92,0.49
18/7/2022,PathumThani_Hub,Market_Consumer,28.43,3.2,80.92,0.47
19/7/2022,PathumThani_Hub,Market_Consumer,29.23,2.9,75.42,0.43
20/7/2022,PathumThani_Hub,Market_Consumer,28.08,16.2,79.12,0.43
21/7/2022,PathumThani_Hub,Market_Consumer,25.66,29.6,91.75,0.51
22/7/2022,PathumThani_Hub,Market_Consumer,26.67,23.9,86.96,0.5
23/7/2022,PathumThani_Hub,Market_Consumer,26.82,8.4,88.21,0.5
24/7/2022,PathumThani_Hub,Market_Consumer,26.7,30.7,88.79,0.5
25/7/2022,PathumThani_Hub,Market_Consumer,27.7,6.7,85.25,0.49
26/7/2022,PathumThani_Hub,Market_Consumer,28,1.1,85.75,0.45
27/7/2022,PathumThani_Hub,Market_Consumer,28.49,0.4,82.12,0.43
28/7/2022,PathumThani_Hub,Market_Consumer,27.93,6.6,84.04,0.42
29/7/2022,PathumThani_Hub,Market_Consumer,28.77,1.5,79.92,0.4
30/7/2022,PathumThani_Hub,Market_Consumer,28.93,1.7,77.92,0.38
31/7/2022,PathumThani_Hub,Market_Consumer,27.92,15.5,83.25,0.42
1/8/2022,PathumThani_Hub,Market_Consumer,26.39,35.1,91.46,0.5
2/8/2022,PathumThani_Hub,Market_Consumer,26.47,4.9,88.42,0.5
3/8/2022,PathumThani_Hub,Market_Consumer,26.82,9.8,87.58,0.49
4/8/2022,PathumThani_Hub,Market_Consumer,27.02,15.5,86.83,0.49
5/8/2022,PathumThani_Hub,Market_Consumer,26.84,5.3,84.75,0.5
6/8/2022,PathumThani_Hub,Market_Consumer,27.66,7.6,79.88,0.49
7/8/2022,PathumThani_Hub,Market_Consumer,26.96,18.1,85.46,0.49
8/8/2022,PathumThani_Hub,Market_Consumer,25.69,22.8,91.29,0.51
9/8/2022,PathumThani_Hub,Market_Consumer,26.01,5.1,84.46,0.5
10/8/2022,PathumThani_Hub,Market_Consumer,27.25,13.1,79.62,0.47
11/8/2022,PathumThani_Hub,Market_Consumer,27.11,18.2,82.17,0.46
12/8/2022,PathumThani_Hub,Market_Consumer,26.47,17.4,86.29,0.49
13/8/2022,PathumThani_Hub,Market_Consumer,27.2,0.3,83.04,0.47
14/8/2022,PathumThani_Hub,Market_Consumer,28.01,4.3,81.83,0.45
15/8/2022,PathumThani_Hub,Market_Consumer,27.4,33,83.67,0.48
16/8/2022,PathumThani_Hub,Market_Consumer,26.52,27.6,87,0.5
17/8/2022,PathumThani_Hub,Market_Consumer,26.83,11.6,85.29,0.49
18/8/2022,PathumThani_Hub,Market_Consumer,27.14,17.8,83.92,0.49
19/8/2022,PathumThani_Hub,Market_Consumer,27.6,8,83.46,0.48
20/8/2022,PathumThani_Hub,Market_Consumer,26.95,10,85.62,0.49
21/8/2022,PathumThani_Hub,Market_Consumer,26.79,15.5,87.33,0.49
22/8/2022,PathumThani_Hub,Market_Consumer,27.32,9,84.67,0.5
23/8/2022,PathumThani_Hub,Market_Consumer,28.36,0.1,79.21,0.48
24/8/2022,PathumThani_Hub,Market_Consumer,28.93,0.6,76.71,0.46
25/8/2022,PathumThani_Hub,Market_Consumer,27.02,11.5,84.75,0.47
26/8/2022,PathumThani_Hub,Market_Consumer,25.81,19.2,91.38,0.5
27/8/2022,PathumThani_Hub,Market_Consumer,27.03,1.7,85.12,0.48
28/8/2022,PathumThani_Hub,Market_Consumer,27.65,2.1,86.62,0.46
29/8/2022,PathumThani_Hub,Market_Consumer,26.69,12,89.33,0.49
30/8/2022,PathumThani_Hub,Market_Consumer,27.45,2.1,86.46,0.48
31/8/2022,PathumThani_Hub,Market_Consumer,27.67,5.1,86.71,0.47
1/9/2022,PathumThani_Hub,Market_Consumer,27.82,4.5,85.21,0.47
2/9/2022,PathumThani_Hub,Market_Consumer,28.18,13.9,84.17,0.46
3/9/2022,PathumThani_Hub,Market_Consumer,27.92,7.1,86.17,0.48
4/9/2022,PathumThani_Hub,Market_Consumer,27.87,29.8,85.67,0.49
5/9/2022,PathumThani_Hub,Market_Consumer,27.1,6.7,85.5,0.5
6/9/2022,PathumThani_Hub,Market_Consumer,26.87,25.4,86.96,0.49
7/9/2022,PathumThani_Hub,Market_Consumer,25.41,42.2,91.21,0.51
8/9/2022,PathumThani_Hub,Market_Consumer,25.06,25.4,92.46,0.51
9/9/2022,PathumThani_Hub,Market_Consumer,26.81,11.4,86.25,0.5
10/9/2022,PathumThani_Hub,Market_Consumer,26.73,8.4,85.38,0.49
11/9/2022,PathumThani_Hub,Market_Consumer,27.25,6.7,83.83,0.48
12/9/2022,PathumThani_Hub,Market_Consumer,26.91,16,85.79,0.49
13/9/2022,PathumThani_Hub,Market_Consumer,26.76,8.3,87.83,0.49
14/9/2022,PathumThani_Hub,Market_Consumer,26.84,7.9,86.25,0.49
15/9/2022,PathumThani_Hub,Market_Consumer,27.14,7.2,84.38,0.49
16/9/2022,PathumThani_Hub,Market_Consumer,27.4,16.2,82.04,0.48
17/9/2022,PathumThani_Hub,Market_Consumer,27.24,21.1,82.83,0.48
18/9/2022,PathumThani_Hub,Market_Consumer,26.66,30.4,88.25,0.5
19/9/2022,PathumThani_Hub,Market_Consumer,27.33,5.8,79.21,0.49
20/9/2022,PathumThani_Hub,Market_Consumer,27.63,3.6,73.25,0.47
21/9/2022,PathumThani_Hub,Market_Consumer,27.11,4.9,79.33,0.47
22/9/2022,PathumThani_Hub,Market_Consumer,26.37,32.6,86.96,0.5
23/9/2022,PathumThani_Hub,Market_Consumer,26.17,7.9,89.04,0.5
24/9/2022,PathumThani_Hub,Market_Consumer,26.04,18.9,88.17,0.5
25/9/2022,PathumThani_Hub,Market_Consumer,25.82,13.9,90,0.5
26/9/2022,PathumThani_Hub,Market_Consumer,25.57,20.2,90.04,0.51
27/9/2022,PathumThani_Hub,Market_Consumer,25.64,25.5,90.62,0.5
28/9/2022,PathumThani_Hub,Market_Consumer,26.69,2.1,82.75,0.49
29/9/2022,PathumThani_Hub,Market_Consumer,25.65,22.1,90.92,0.51
30/9/2022,PathumThani_Hub,Market_Consumer,26.33,6.9,88.25,0.5
1/10/2022,PathumThani_Hub,Market_Consumer,26.43,25.2,88.33,0.5
2/10/2022,PathumThani_Hub,Market_Consumer,26.89,4.1,85.88,0.48
3/10/2022,PathumThani_Hub,Market_Consumer,25.48,43.6,91.21,0.51
4/10/2022,PathumThani_Hub,Market_Consumer,25.81,12.6,87.29,0.5
5/10/2022,PathumThani_Hub,Market_Consumer,26.12,9.4,89.46,0.49
6/10/2022,PathumThani_Hub,Market_Consumer,25.87,4.8,89.75,0.5
7/10/2022,PathumThani_Hub,Market_Consumer,26.02,8.4,88.88,0.5
8/10/2022,PathumThani_Hub,Market_Consumer,26.5,8.7,86.33,0.5
9/10/2022,PathumThani_Hub,Market_Consumer,26.22,27.6,90.17,0.49
10/10/2022,PathumThani_Hub,Market_Consumer,25.63,20,90.54,0.5
11/10/2022,PathumThani_Hub,Market_Consumer,25.62,12,85.54,0.5
12/10/2022,PathumThani_Hub,Market_Consumer,26.74,0.1,78.08,0.48
13/10/2022,PathumThani_Hub,Market_Consumer,26.94,0,74.08,0.45
14/10/2022,PathumThani_Hub,Market_Consumer,26.37,0,72.54,0.43
15/10/2022,PathumThani_Hub,Market_Consumer,24.56,0,70.04,0.42
16/10/2022,PathumThani_Hub,Market_Consumer,22.9,1.2,77.67,0.43
17/10/2022,PathumThani_Hub,Market_Consumer,25.32,0.2,72.79,0.44
18/10/2022,PathumThani_Hub,Market_Consumer,26.03,0,66.79,0.41
19/10/2022,PathumThani_Hub,Market_Consumer,26.06,0,66.38,0.39
20/10/2022,PathumThani_Hub,Market_Consumer,25.81,0,70.5,0.37
21/10/2022,PathumThani_Hub,Market_Consumer,25.91,2.6,78,0.37
22/10/2022,PathumThani_Hub,Market_Consumer,26.74,12.2,84.46,0.42
23/10/2022,PathumThani_Hub,Market_Consumer,27.2,0.4,80.58,0.45
24/10/2022,PathumThani_Hub,Market_Consumer,28.08,0.1,75.17,0.42
25/10/2022,PathumThani_Hub,Market_Consumer,28.35,0,67.62,0.4
26/10/2022,PathumThani_Hub,Market_Consumer,28.45,1.4,72.96,0.38
27/10/2022,PathumThani_Hub,Market_Consumer,26.73,4.9,86.67,0.42
28/10/2022,PathumThani_Hub,Market_Consumer,27.75,0.5,75.62,0.43
29/10/2022,PathumThani_Hub,Market_Consumer,27,0,67.75,0.4
30/10/2022,PathumThani_Hub,Market_Consumer,27.7,0,61.92,0.38
31/10/2022,PathumThani_Hub,Market_Consumer,27.32,0,64,0.37
1/11/2022,PathumThani_Hub,Market_Consumer,25.97,0,65.88,0.35
2/11/2022,PathumThani_Hub,Market_Consumer,25.68,0,65.42,0.34
3/11/2022,PathumThani_Hub,Market_Consumer,25.88,0,61.88,0.33
4/11/2022,PathumThani_Hub,Market_Consumer,25.27,0,56.75,0.32
5/11/2022,PathumThani_Hub,Market_Consumer,26.63,0,59.46,0.31
6/11/2022,PathumThani_Hub,Market_Consumer,27.39,0.2,69.96,0.3
7/11/2022,PathumThani_Hub,Market_Consumer,28,0.8,66.96,0.29
8/11/2022,PathumThani_Hub,Market_Consumer,28.23,0,54.5,0.29
9/11/2022,PathumThani_Hub,Market_Consumer,27.55,0,56.08,0.29
10/11/2022,PathumThani_Hub,Market_Consumer,28.16,0,57.21,0.29
11/11/2022,PathumThani_Hub,Market_Consumer,28.61,0,60.83,0.29
12/11/2022,PathumThani_Hub,Market_Consumer,29.22,0,59.67,0.29
13/11/2022,PathumThani_Hub,Market_Consumer,28.76,1,64,0.29
14/11/2022,PathumThani_Hub,Market_Consumer,26.44,21.5,84.96,0.36
15/11/2022,PathumThani_Hub,Market_Consumer,27.8,0,75.75,0.39
16/11/2022,PathumThani_Hub,Market_Consumer,27.46,2.6,80,0.37
17/11/2022,PathumThani_Hub,Market_Consumer,27.23,4.6,83.04,0.36
18/11/2022,PathumThani_Hub,Market_Consumer,27.24,3.2,82.58,0.36
19/11/2022,PathumThani_Hub,Market_Consumer,27.97,0.7,75.75,0.4
20/11/2022,PathumThani_Hub,Market_Consumer,26.98,2.3,74.08,0.38
21/11/2022,PathumThani_Hub,Market_Consumer,27.85,0.3,70.71,0.39
22/11/2022,PathumThani_Hub,Market_Consumer,29,0,63.29,0.37
